video_id	uploader	age	category	length	views	rate	ratings	comments
d3--TAUTY7s	Gatnne	1056	Film & Animation	9	4613	4	10	10
bzm9xOlP0IU	AdamACN	1182	Film & Animation	120	8740	4.91	35	46
#NAME?	Ultimaweapon32855523	1157	Film & Animation	137	497	3	3	1
83-bDhuS-Aw	SolidLizard	1179	Film & Animation	163	22383	4.65	65	72
k2OrcRUfRSI	jdrummer8	945	Film & Animation	8	5443	4.56	9	5
UrmlgLCrPR8	TheRevX	1180	Film & Animation	15	1522	3.67	6	9
3Q4DJMJjk4Y	sldance05	794	Film & Animation	89	19826	4	23	15
3ZBYy3eTGSY	ELTIGREROCKS10	1105	Film & Animation	660	3075	3.4	5	3
6skcoiL6PCQ	sysop666	651	Entertainment	25	4006	3.67	3	0
dj0F7S7hs9o	BellaSwanProductions	1228	Entertainment	144	763	4.83	6	2
O8Hkd8KBeLc	circlecityinc	996	Entertainment	151	14678	4.92	24	13
AKhdwrOz5Ms	crushcrushcrushcakke	1100	Film & Animation	160	852	5	1	2
FEb5XYc6PbA	MrsJoshHutch125	1006	Entertainment	237	3785	5	11	5
V9MoEfX5R2M	astd73	915	Entertainment	55	9831	3.92	12	14
m2JowK6J10U	koolguy71692	687	Comedy	5	5248	4.64	11	16
vheaEqVvryc	jjjkkk999	894	Entertainment	245	27368	4.77	39	37
9TqmusqxEiE	lightscameraaction	372	Entertainment	19	18717	4.74	39	45
3StozqdqANU	esakurd	895	People & Blogs	102	1316	4	2	0
RVZFWgDTe3A	walufla	481	Comedy	199	12518	3.78	23	21
pWi-QCqF5CQ	Zathuryan	988	Comedy	407	2681	2.4	5	0
9T0ZAsiCQ4U	BoBellerz	547	People & Blogs	550	3452	2.62	8	8
nMVu45sNRoI	NuttyValentine	1130	Film & Animation	280	1590	5	7	3
9SjLMXSL7qA	MrsJoshHutch125	1089	Entertainment	212	2902	5	9	11
OQzZKgT8wyo	motor0723	1012	Entertainment	237	2550	4.78	9	4
EJOz5zcNRjk	DJGarrik	1126	Music	171	481	5	1	1
MJ-Rh8PrO8A	whitesandnsun	1236	Music	206	440	5	5	1
ygfUPZ9d-WY	fede4avar	1236	Music	557	192	5	3	4
rI3myDZrX6E	421013	1244	Comedy	128	56	3	4	2
QhAGfp4DIbY	RReady555	1244	Music	174	367	5	1	1
fwb0cnh4x1Y	sexmex5	1243	Music	312	184	5	4	4
k7Fq51a9DsM	pasco3	1226	Music	322	451	5	7	11
oZ_oGa1b_Rw	pasco3	1222	Music	150	457	5	8	4
OG77bbUYT0c	pasco3	1200	Music	507	1309	4.78	9	4
vyXOFlKhW-A	suttersmith666	1236	Music	135	1845	5	18	9
qSw7vvDMB44	almostjerry	1242	Entertainment	106	178	5	5	2
PPvLFXO24bY	BetoFS	594	Music	597	19484	4.74	47	38
wsV5dAZHBDE	thejunkjerk	1240	Music	58	128	5	1	3
zPQ38Xu_BaI	elvisryman777	1245	Music	195	190	5	1	4
bVu9r_7pK_o	almostjerry	1243	Entertainment	140	82	4.2	5	2
H2cJq8Jk4EM	pasco3	1250	Music	162	162	5	2	3
zg9Uc2qX0k0	whitesandnsun	1247	Music	208	131	5	3	3
6neVJ-FQtzk	MyMindIsShot	1248	People & Blogs	572	134	5	2	2
e_coWVy8Jy0	JerryLeeRuLeS	1249	Music	223	161	5	5	5
B52EP3Lu3Nc	MyMindIsShot	1250	People & Blogs	123	77	0	0	0
TWjkkDn_OMU	fede4avar	1254	Music	517	124	5	4	1
nTatHm6L9gE	Rugosokiu	1250	Music	220	147	5	1	1
5rrqDXKOOng	whitesandnsun	1236	Music	312	547	5	9	8
fPuBO-vAyK4	nicknick81	1241	Music	299	62	0	0	0
tqFxPqFZe5I	riff490	1250	Music	208	67	5	2	1
VEHnQZSQ8Yk	NovaScotian1992	1241	Music	154	126	5	2	1
_M1anIBZ1HA	crazyeightsmh	1250	Entertainment	252	97	5	1	1
lHtE9Mi_xt0	marquisrobert	1238	Music	278	114	5	3	4
_RndAr_zx2w	Parrotisla	1226	Music	206	231	5	2	0
0EJuMjHm33U	elvisryman777	1245	Music	215	202	4.8	5	2
eelGFsfJuRY	JBauder1948	1249	Music	129	198	4.5	2	0
LrxFGkEcn0c	hepsville	1251	Music	82	69	4.67	3	0
TSivVxaa6Ks	RobinEP94	1147	Music	221	4671	4.9	10	6
0jWj9orcPhc	RobinEP94	1207	Music	227	2972	5	14	8
on7hp-AKo6Q	jamielynntv	1247	Entertainment	184	50	5	3	3
uXJHyPBi6YA	kiones12	1001	Music	382	16402	4.71	35	25
lAmuwqpk4Ik	MeetinDC	1245	Travel & Events	47	54	5	2	0
EYmUIpJwxkw	totallymonica	1238	Music	82	190	5	1	0
z73vf4-Fmbw	albertparsley	744	Music	421	6415	5	22	9
aWlY9DRBAAs	P0F0LKS	1240	Music	119	543	5	4	5
K16zxLvFfu0	P0F0LKS	1243	Music	102	210	5	2	3
pPzOwzi24g0	P0F0LKS	1162	Music	181	3417	4.92	13	8
Vwdir_ZYvbM	bailbath	1236	Music	185	560	5	6	4
IbgrzcpzU44	totallymonica	1237	Music	147	184	5	2	0
P3gWeBVrdLo	suttersmith666	1236	Music	173	2726	5	23	21
IG3ryWRuaEY	totallymonica	1237	Music	165	135	5	1	1
LJ0rDRlKcDw	whitesandnsun	1236	Music	197	168	5	4	3
8W0b6GIcUQ8	totallymonica	1237	Music	161	351	5	2	1
uAV_zygmnGo	whitesandnsun	1102	Music	220	553	0	0	0
uU658oYc6Uc	mengemenge	1236	Music	279	95	5	2	0
4rj4p5sPA9w	crazyeightsmh	1238	Entertainment	148	204	3	4	2
jEC32UdOZMA	jerryleelewisfan42	1236	Science & Technology	9	453	4.67	3	2
tFz1HNuLUXg	jerryleelewisfan42	1225	Science & Technology	419	825	4.64	11	19
XpVJJ7iZrlo	fede4avar	1236	Music	378	284	5	5	3
gSCdPEWxWQ0	pwilldc	1236	Music	189	132	4	2	0
0dwV_cLx1T8	mysigtfragetecken	1236	Entertainment	65	519	3.29	7	2
_ALam2TpbAQ	jerryleelewisfan42	1224	People & Blogs	281	962	4.53	15	45
w5lPd14kdnE	fede4avar	1219	Music	244	678	5	7	7
Qj2-aqzp7Ds	flemming47	1228	Entertainment	325	202	5	4	0
cmWFj65RboE	mengemenge	1236	Music	173	87	0	0	0
9_PWTsHCl-c	almostjerry	1225	Entertainment	252	298	4.62	8	5
q_xHLGEA_YI	paulgnoseworthy	1081	Comedy	609	1376	4.33	6	5
tR5KSxa2nL0	Helvetyca	1254	Music	152	82	5	2	1
0uxtnl-4_9k	mmarshall32185	1071	Film & Animation	173	68	5	3	1
KVDiQsl3Pik	LiveFromAustinTexas	1234	Music	111	267	5	3	2
iOUxLgo6Ui0	totallymonica	1238	Music	375	401	4.89	9	3
8G1C8qo-CVg	daisyrockuk	1225	People & Blogs	395	719	4	1	2
12LnXpUV0lA	boundgutpuncher	1227	Entertainment	151	2861	4.7	20	4
jyvHv8yVbss	teknothor	650	Music	231	4445	4.67	18	10
RY5W_UPN2GM	saifkhann76	1226	Entertainment	31	530	0	0	0
6HboroY4mss	platinumxx2	1215	News & Politics	51	852	5	3	4
h9RwCwrhxkQ	orang3rosco	1215	Entertainment	40	3053	4.88	8	20
VCgZEhYcBTM	Solid92Snake	1251	Entertainment	38	2450	4	11	21
oc4yV_zflZE	LiliSNfan	1215	Entertainment	53	6829	4.71	14	25
IVMw8_k9ULg	eurocinemalover	984	Film & Animation	195	13495	5	6	3
DLa5WEq8dBs	alves55	817	Entertainment	94	2480	3.67	9	33
6U4qAv_6sUQ	fromthemorgue	1214	Entertainment	166	1159	4.84	19	26
QtkjXVh1Q6g	MegaRoboX1	957	Entertainment	266	1764	5	4	4
xpO4ASBJl00	RallisP	1214	Entertainment	364	32884	4.55	94	140
z7H7nB0hmv4	ashhead2000	1223	Entertainment	658	359	5	6	11
3sId_dXMTV8	rubyandsam	1244	Entertainment	58	1064	5	4	6
Cv5-ROTE-LU	lnban5	1213	Entertainment	221	200	2	3	7
yJKtqyDOAdM	panns1	1210	Entertainment	65	341	4.88	8	0
8zGxrKN1h-s	oneofaradia	1215	Entertainment	127	273	5	2	0
330g8ph6riA	CrystaWinchester	1214	People & Blogs	63	295	0	0	0
MaNfchdt-RU	jhaison85	1230	Film & Animation	481	2113	5	7	1
U9GjCOuUCdA	aryluizjr	1239	Film & Animation	600	1500	4.5	10	5
lM-nvLuIXqM	CHiBAELiTE	1172	Entertainment	474	1236	5	5	2
evK5D-k1R_U	SailorsPlayhouse	1232	Film & Animation	652	1435	4.4	5	2
uZk-Y0N_vqU	MagisterMGP	1250	Entertainment	320	223	5	5	0
eoAAIbmO2nY	chrisgehrt	1238	Entertainment	455	131	5	2	2
oDnKoWyNOfU	marginalcrogeny	0	 UNA 	162	6564	4.79	33	32
Y2hV1oZ2AJI	ImJustMe8	1205	Entertainment	18	296	5	1	0
slImaQVUyvc	SailorsPlayhouse	1254	Film & Animation	655	165	5	1	2
R03-_GVIy_s	DarkShot08	1176	Entertainment	422	1232	4.64	11	8
X9epvmRWRwc	DoNotSubscribeOrComm	1230	Film & Animation	660	2274	5	18	12
SwZNQ5GMEas	srm818	538	Entertainment	63	4912	5	12	12
-6MimuDKcYw	andyeltham	683	Entertainment	196	2058	4.89	9	5
hEPJ9PxVXIM	IMBakz	869	People & Blogs	112	3815	4.68	19	12
SbFLiylX6n0	AdamNedeff	1145	Entertainment	659	550	5	5	1
sRAXZ6nbBng	ourstorymn	1071	Entertainment	266	611	4.67	3	0
er6uPx0oEXU	xalexislegendx	900	Film & Animation	380	3572	4.77	31	10
tkYFeDqjXE0	jasonconq	877	People & Blogs	30	12954	4.56	25	39
E8QLclO3G1E	darthvonpokemon	1105	Travel & Events	24	664	5	3	4
P7LxusvkgoI	xalexislegendx	900	Film & Animation	436	3038	4.83	29	20
YjFEpnl9Bxw	TheSpindles	997	Entertainment	177	852	5	4	0
QNXsGghQSow	manugizmo	881	People & Blogs	209	265	4	1	1
m8CvrGg8XSI	TheSpindles	1067	Entertainment	535	1565	5	3	4
vYlhBb1YBTw	TheSpindles	997	Entertainment	477	1900	4.91	11	2
MlyWCqmk4pw	HollywoodGothique	1007	Entertainment	565	5116	4.8	30	20
mi4ZJhmdtzI	davidgideon	1069	Entertainment	411	2657	5	8	5
zCdZ5ZHySmo	salomevaquero	911	Entertainment	148	1299	5	13	7
Q1ntg2mBRFw	Kibito2003	1116	Film & Animation	193	2319	5	5	6
2VzAnSxqISU	meetcleaver	1103	Entertainment	227	191	4.5	2	1
FuJMVRPKH4Q	MadWorldDesigns	1114	Entertainment	69	397	4.33	3	3
cF45V0Xj2Bo	meetcleaver	978	Entertainment	212	298	5	1	0
xR8oke8rzp8	dylanD2000	1104	Film & Animation	66	9182	4.26	23	7
WvkZrXZcw5g	soilwork98	1113	Comedy	9	134	5	2	1
PVYbzUEKWz0	thomasatproducties	1114	Film & Animation	74	41	0	0	0
mj9Tu4wiUf8	Cinemarr	960	Entertainment	90	10809	4.17	18	1
7JDPRMKggus	akae	936	Comedy	588	6962	4.75	16	4
cODJlXonBGA	bryan3229	961	Sports	117	207	0	0	1
fX5jNR_E0wo	DoctorKamino	570	Entertainment	180	1334	3.89	9	6
5GV-tr0YnRs	rustyhead07	1113	Music	216	91	0	0	0
6M_ae3073Wc	JonRatt666	1114	Entertainment	30	194	0	0	0
V6Ov6NfDTqM	RVZfilmes	815	Film & Animation	644	18343	4.83	23	22
jxsH3UzjJQI	JasonVoorheesMovies	962	Film & Animation	556	36121	4.86	127	109
rgH8MvRSdKE	MelterSkelter640	998	Film & Animation	349	1157	4.75	4	4
xQveq5-hp68	dilt09	1159	Education	287	591	5	1	4
WDfTUx3_CiE	RobbLowwOne	571	Music	229	35825	4.78	112	169
IwbCRuaESv8	3081p15p	767	Film & Animation	71	82029	4.82	154	292
mvdciAZyYQM	chite113	0	 UNA 	386	23216	4.9	122	116
sKDb9Hpgcc0	TheNephilimJedi	1258	Sports	36	795	0	0	2
0tWIO_9y2cI	Etienneraf	658	Sports	342	2732	4.6	5	4
sbn03mpfA8I	sietze87	983	Music	247	1072	3.5	8	8
gwbPJBzdJfo	jelleboumaftw	1095	Entertainment	145	281	5	5	3
xK3to7HcCzg	jelleboumaftw	1172	Entertainment	302	114	5	3	2
GCIq3EZeWkA	jakebouma	598	Music	160	328	5	1	0
hnXB80jNwfQ	jakebouma	597	Music	141	332	5	1	1
SQjqtHYp71k	TheGunnedDownRose	893	People & Blogs	65	466	5	1	3
iUf4UJurHnc	ByToTheRon	767	Entertainment	213	57	0	0	2
X2-JICa03Mo	jakebouma	598	Music	177	134	0	0	0
hVQtr7whqrk	t0adman	619	Travel & Events	26	564	4.5	2	2
Dq2mcSsR_D8	bz1229	1089	People & Blogs	58	346	0	0	0
WB0x4RTV6Jk	trickthetip3	1187	Howto & Style	41	174	3.67	3	3
7yxUYvGKFC8	t0adman	619	Travel & Events	36	551	5	1	0
N4RzyemAbx0	nool0010	674	Sports	35	165	0	0	0
LGPbOJA_eOM	OmropFryslan	993	Sports	336	7010	4.36	11	9
2tLzCRPqD2s	SyhayoSilas	1058	Sports	277	479	0	0	2
rYOKTMS4jX4	ManfredBouma	915	Music	158	615	4	2	1
8IlpY96G66A	723824788	1045	People & Blogs	222	113	0	0	0
6ytP8O5c3Vg	hendrikfsd	1146	Film & Animation	367	159	0	0	0
Tj_7XUPaF-c	vincezstyle	1140	People & Blogs	225	633	0	0	0
f5y4lrsjMcA	magnaatmetal	997	Sports	595	1659	5	3	1
LGWSfyDjAyg	STORYNR1	1142	Entertainment	201	5297	3	2	1
ye_gIhTehq8	Bolswardwood	1201	News & Politics	130	352	5	1	1
amPlDpS-OUA	bouma94340	1147	Comedy	101	123	0	0	0
q_FYtnxSMVo	magnaatmetal	997	Sports	400	1624	4.8	5	2
l0piS8mTgN0	LimousineGroningen	1145	Autos & Vehicles	148	97	5	1	1
zLy3kLxauLo	autoke001	1145	Autos & Vehicles	9	71	1	1	0
97eAICziQtA	Rmvoo69	1117	Autos & Vehicles	34	3217	5	2	3
zWUkJxTcWdo	magnaatmetal	997	Sports	397	920	3.67	3	0
XgffJq51a64	historiapsw	789	Entertainment	25	2842	1.29	7	4
WF9_16Clsek	bouma35	899	Sports	11	530	0	0	1
wwmIEpha23w	deboche72	899	People & Blogs	236	154	0	0	0
gQq3GYqEySw	fokidoki	735	Sports	279	36772	4.71	70	276
wsHaCeU0MGE	tomkiruk	800	Sports	163	4164	3.33	6	0
o3ypTbQwUYU	sangerethar	517	Sports	224	6065	4.69	16	7
j3aqnNFqLno	edphilsanter	857	Entertainment	27	315	1	1	0
IBreqXizg50	metalheadzuk	867	Sports	51	752	1	2	0
wPWQQ_EqkDI	tuning217	911	Sports	10	45	0	0	0
YklzWHrVTFU	Gilbo15	707	Sports	156	1154	5	1	0
meNcPBGszmw	VVGDBM	1008	Sports	11	61	0	0	0
XSHTdHd7UBE	ThePower6	1128	Sports	118	332	5	1	1
aqAp9SsrppE	avfcjoe	1125	Sports	49	422	0	0	3
YJVaMZLKY6M	svartejeremi	1134	Sports	10	504	0	0	1
q52FgauhFd0	fckoffbitch321	1125	Music	274	105	0	0	0
YQkNYzMzS0A	afedden	1144	Sports	73	124	1	1	0
SQTkcCGSzm8	djino19	1126	Sports	117	12927	4.86	7	5
PmDBGdlVUGE	jakeyd2007	1129	Sports	3	86	0	0	1
h7KxErSXzf0	fckoffbitch321	1124	Entertainment	198	598	4	1	0
7bTYfAtozr0	footyhighlight	1124	People & Blogs	190	4982	1.75	8	1
1LJehsJgtB8	dannykidvillain	1222	Entertainment	5	205	1	1	0
xjB2PZ_zk-o	bcarpet	1127	Sports	33	125	0	0	0
ZOm1jctex2Y	jakeyd2007	1126	Sports	9	177	5	1	1
bBSJuWIgjNU	Cobbit	1124	Sports	34	488	0	0	0
T8wX0RjAIqE	pushtiu182008	1192	Sports	74	750	5	3	2
yf2Uo4tzk-Y	FCDinamoChannel	1215	Sports	558	3482	4.5	8	10
mIOz_NWgmU4	vanbert	973	Sports	437	50943	4.75	123	140
nzrTTzCizEM	Daanmus	1039	Sports	375	8079	4.75	4	4
BPuxPa1HnqU	mutu229	1060	Sports	104	628	0	0	0
eXAVdYMJC54	sigxcpu76	1150	Entertainment	40	2543	5	3	4
#NAME?	umbyumbo	1146	Sports	212	3087	4.5	8	11
SK_5nQZkln8	jejecr7mutu	1192	Sports	336	215	5	4	2
NWVjmi9Wuxc	SOLA44444	1180	Sports	56	787	5	6	0
O4pz4NNlqUU	SergioRamos190	1187	Sports	237	3479	5	10	10
18_5w7mQwCg	serieatv	1196	Sports	63	7034	4.27	11	13
NkvEwMCy-fM	drumayo	727	Sports	15	1004	4	4	2
vGwPXtRT1Bg	maciekAZ	833	Sports	22	2794	3.67	3	6
K10Bb1sozSA	CrRonaldo07Quaresma	1202	Sports	232	5511	4	13	25
0DyrzJBTm0g	DhrAJAXFROMMOKUM	1061	Sports	192	21303	4.9	31	25
uxzJSRyWPc8	AustriaSvizzera08	1215	Sports	98	7042	2.68	19	1
4yv8rDZ2pv8	rotweisserfurtcom	1221	Sports	12	5968	3	2	41
BcPZD-0Mldg	24sata	1185	Sports	259	1220	3.6	5	4
UjwWPHE0h_M	nonny3d	1219	Sports	222	7793	2.75	4	5
4cBgeP5QKic	isus47	1211	Sports	149	455	5	1	1
TjQuLkRIGdo	DrummerLessons	1221	Entertainment	75	6593	4.67	12	57
FwQ2KcM_UYE	Captchafobia	1135	Sports	143	17107	4.79	39	34
2Qz4-mzCYrQ	ZockerSG	1235	Music	54	321	0	0	0
Qo3A-hnyQIE	niknikolay	1246	Sports	86	859	5	7	0
dGdw2JVoqZ8	leraldo1992	1239	Sports	208	1056	3.88	8	7
Rf6q7JNHM4w	niknikolay	1246	Sports	65	194	5	3	0
4wZMbAno4_k	sosbocon2	1211	People & Blogs	122	612	5	6	3
00M75CpHE2s	Afellay4evr	1247	Sports	252	151	5	2	0
tBXC1xNl6uU	niknikolay	1246	Sports	97	202	5	4	1
CeFhXDULOjY	HiLDEEE20	1247	Entertainment	158	122	0	0	0
8kLqqqhMae0	00austriangirl00	1243	People & Blogs	68	191	5	1	2
z8LFHoJQ7_g	Freektor	1231	Sports	70	26	0	0	0
Ooqb_k1NOds	thijskohne	1217	Sports	76	1575	4.33	6	2
uNfyXmJ-378	nabilk122	1241	Sports	41	2638	0	0	6
g1zJd0oBql0	fifa91	1134	Sports	60	24871	4.59	37	66
WF2ekt3OJSA	tctubantia	1210	Sports	57	3220	5	2	5
Dh-YW08CE7w	Mairsa	1239	Sports	140	422	3	2	1
tsrmBZEl3Aw	gliango	1034	News & Politics	88	17189	4.77	31	76
yv4_nTZ1-PE	Team21Media	1224	Sports	59	204	0	0	0
ntCNALSuuBw	xmijanx	1232	Sports	68	323	2.33	3	0
aS09aUlCUZI	Villamad09	1162	Sports	543	17278	4.68	41	107
STqSdJ-xyMc	edbamsafc	1146	Comedy	59	595	4	4	9
aF7PHAZbIuM	magnaatmetal	996	Sports	389	2265	5	6	1
FXPol7FUCWU	1xzibit1	1145	Sports	33	312	0	0	0
UAEvUdBeRNk	olgone1	1196	Music	261	531	0	0	0
dQcDCnCeUZk	1xzibit1	1145	Sports	35	79	0	0	0
vpKxiIJTxUI	THEDONS12345	1054	Sports	159	3711	4.67	3	9
xGkbg1Cv4OY	hitzlsperger12	1057	Sports	166	4737	4.93	15	17
-5YxifVkgAM	Nissanskyline007	1038	Sports	41	1656	3.2	5	2
ICk-0cjaq94	carternator123	663	Sports	51	885	1	2	4
qlcJKCzWSCQ	safcjosh	488	Sports	10	11149	5	12	29
unxhN2toyMs	crazyjacks	1084	Sports	57	4987	4.75	8	12
FqzPkxz6mEc	chalZe	1013	People & Blogs	19	323	0	0	1
9XkC0SfbSIw	AeroW360	1126	Sports	305	2482	4.88	17	19
4rQ1IAaVpxU	wearepropeople	983	People & Blogs	22	386	0	0	0
6FvktJCf7zs	oil9630	1173	Pets & Animals	28	275	5	1	2
6ymV4poTrDE	dimitrijedima	739	Sports	12	10144	4.88	8	9
oYn81KZ-3HE	AlxE92	1094	Sports	59	487	5	2	0
SASvN4bwzRA	Turmoyl	499	Sports	34	3164	4.43	7	5
vhCWq3LqpWM	FanolManUMaestro	687	Sports	10	14628	4.64	11	26
EicYaMSoKqg	D3rFabi	909	Sports	10	1136	4	1	3
JMxuPSOJxUM	IPLAYSOCCERTV	1223	Sports	198	6191	5	6	9
aMusSpHFhxY	sonnycounter2	1222	Sports	225	1095	1.57	7	2
EV3eqLlEm1s	markrookercom	1223	Sports	98	1504	4.25	4	2
mweBbhevhzo	spidershot0	1210	People & Blogs	172	6598	3.7	10	5
WfKHT75xK8E	jadema9	1219	Sports	161	2090	4.5	2	9
KfRN4rkqGqA	thomascauwenberghs	1227	Sports	70	1913	2	1	0
WiDyy9Q5y_E	maarten0342	1223	Sports	600	1367	4.67	3	1
HC5jktBq9kU	DjTiina1	1213	Sports	463	4405	4.2	10	9
ozziZeqifa8	ronbreugelmans	1220	Sports	164	2071	4	4	6
ud80gENzEww	nicknl7	1219	Sports	200	1594	4.25	4	4
EcX9Bro0AEo	harrybilhaar	1216	Music	172	1585	3.75	4	2
t0IyzMLkMP0	sesvw	1221	Entertainment	59	37969	4.73	15	8
seo5GDCQYbY	EniGma92	634	Music	192	355596	4.59	353	634
Pczv38Q81F8	Astronout07	1210	Music	166	10481	4.5	14	4
IQKZORmgo7o	Jiggyjiggler	1199	Sports	631	30770	4.98	62	12
JUw1GaGL24k	hyvtube	1216	Music	269	6600	5	7	18
ov99UwaInQQ	wwwEnduroSport	1220	Autos & Vehicles	41	261	0	0	0
Vfk5_jTlwVM	sportweek	1227	Sports	207	1140	5	1	5
0lI-fT2yaK8	harrybilhaar	1192	Music	126	4470	3.11	9	5
IHpgoRc6YdY	parsajan	1221	Sports	130	8848	4.31	13	44
CRF3TXmzHUY	motorradmagazin	1197	Sports	23	13598	4.8	5	1
p51TI-hE0EU	Nandizzlle	1223	Sports	81	1118	5	1	1
EWFtWJOZCpA	veganfuckingedge	1196	Autos & Vehicles	142	18354	1.53	15	5
CwLsYHzwYCA	DutchSoccer2008	1201	Sports	164	7375	5	2	2
lgpe8CXmNHw	Babelfan	1254	Sports	41	68	0	0	1
DTPE8uP_ayI	Babelfan	1254	Sports	47	83	0	0	0
BckE-Pp7UsE	Babelfan	1254	Sports	13	31	0	0	0
X4GK44xzS7A	Babelfan	1254	Sports	16	45	0	0	0
EMqE5VKUFtE	Babelfan	1254	Sports	39	32	0	0	0
qVR4rRMaH1A	Babelfan	1253	Sports	43	56	0	0	1
UxIFfjTjz-w	Babelfan	1254	Sports	32	42	0	0	0
ks4CZFLHXs8	Babelfan	1254	Sports	34	30	0	0	0
VRc3f4lNzhE	Babelfan	1254	Sports	36	43	0	0	0
BXXYSrd01L8	Babelfan	1253	Sports	56	66	5	1	2
sDZ8QHmDzkc	Babelfan	1254	Sports	22	158	0	0	0
KPPbKadIECc	6dimitris	1252	Sports	62	1155	5	4	4
saJ27jPaEB4	Babelfan	1254	Sports	38	21	0	0	0
1WZeqHBYfn8	Babelfan	1254	Sports	34	32	0	0	1
qhHl2lC6Z8E	fionnrox	1254	Sports	57	47	0	0	0
kUt7V2R3KK0	Babelfan	1254	Sports	48	47	0	0	0
4GxfVFiwvl0	Babelfan	1254	Sports	37	29	0	0	0
-87yyGvRY2M	superman78200	1254	Sports	34	85	5	1	0
rqMAbDazq34	psveindhoven	1252	Sports	102	2912	5	9	5
jkYsgNlyufA	angelofcologne2	1254	Sports	22	17480	4.71	34	39
jdkJinmvhRg	magnaatmetal	997	Sports	399	1344	3	2	0
tIjbSD6kdYY	kezmaster9	903	People & Blogs	241	30145	4.83	63	203
uOZhmbdhoIw	deomoreira000	970	Sports	60	4003	5	2	1
M84ypOL5x4k	yassin166	925	Sports	233	8029	4.92	13	4
lClpHTGTIA0	magnaatmetal	997	Sports	395	888	4.33	3	1
QYIH4YN8h7s	startacked	804	Sports	208	32312	3.39	57	53
NBvhFNIuTVQ	magnaatmetal	996	Sports	410	2087	5	3	0
CtbvssRNQUk	joeypegasus	894	Sports	168	24772	4.89	54	109
SXPa9f4nG08	Robbertpsv	568	Sports	105	3214	5	3	3
BqWbQI1rnY4	germanlt91	759	Sports	50	36395	4.75	55	70
5VhOIUTCu2o	garincha85	1116	Sports	72	3239	4.86	7	3
QqjTkUCDgis	derkl1988	854	People & Blogs	521	7127	4.56	9	9
BR-7RlGkXIM	norbertusSE	638	Sports	20	8190	5	1	5
PGDW8v_lbbA	magnaatmetal	997	Sports	407	1353	0	0	0
qw7oCrHquq8	deomoreira000	980	Sports	79	1475	5	1	1
cblPUPc-6rE	magnaatmetal	997	Sports	400	1737	4.86	7	5
rulIgIXZlC0	naykon22	710	Entertainment	10	396	0	0	0
bP3QoJTSpiI	deadcell7	844	Entertainment	17	675	4.75	4	7
PiFWObQ6dtY	juleshendriks	741	Comedy	6	164	0	0	0
aFHbXBjAJKA	kevintesta	966	Sports	11	1218	4	1	6
Neat_YcHdLQ	luggy27	728	Sports	25	103	0	0	0
7RHpmRGTRUA	54g4t	891	Sports	525	11388	4.6	20	44
mHd2hKOrV2o	T1m0o0	1210	News & Politics	70	14902	4.7	20	29
YUh9auxB_fk	GermanBadAssChick	727	Travel & Events	53	18065	3.92	12	8
V7AlE3ELigc	greenfly1	644	Entertainment	6	425	0	0	4
HGxWQpXhqXU	magnaatmetal	997	Sports	401	627	5	1	1
-R6dAIwVCuI	latinpower	561	Music	257	185729	4.92	199	127
i23sQyl9EEo	wawapori	1211	Music	240	835	5	2	1
6hzJyuKeyK0	primerahoravideos	1200	Entertainment	122	496	5	3	0
NIMfAg8GGLQ	cholokers	1183	Music	207	1296	0	0	0
B3bsRvThJr0	ReggTon08	1073	Music	229	13819	4.86	14	7
uSFHiWS6ZDE	silverqwerty	1010	Comedy	219	25223	4.91	22	7
POhMxNJS9Ks	Joshandmay	1194	Entertainment	521	413	0	0	0
rfrbCJO9KQU	racani	1227	Music	428	91	0	0	1
yKgRFMVYtMg	KaylaYoungerlljtgcd	1254	Entertainment	181	6924	2.38	8	0
g6oxFERrS7M	UrbanaNew	1185	Music	69	14694	4.71	17	7
c1WF1O8POkU	montoyin21	1123	Entertainment	39	115	0	0	0
oAZXEeRDHGU	sarettina4ever	1174	Music	195	136	0	0	0
8mV4nexRrHc	DJSalsabor2000	1194	Music	210	323	0	0	0
tAhcx0Vi9ug	miamilatinosjam	1214	Music	10	330	5	1	1
wcVq_mUY8qU	erfeo12	900	Music	545	20388	4.67	15	1
8xVz0jFx9sQ	DJSalsabor2000	1194	Music	270	223	0	0	0
0_F9tHEefvc	juancarrete2000	982	Music	216	3236	3.67	3	5
4NwDRyL6HCs	eitaro55	1108	Entertainment	363	1384	3.67	3	0
fAsrHSf9OqA	eitaro55	1108	Entertainment	394	2528	4	9	1
knxS69aPqsw	eitaro55	1108	Entertainment	303	1149	5	2	0
p0teY0l9vzc	eitaro55	1108	Entertainment	307	7821	4.64	11	4
uCKJ-pdrkqc	eitaro55	1212	Entertainment	148	1738	4.2	5	0
FWtDAOzJmxc	kzhk777	1047	Film & Animation	583	10863	4.78	9	7
udmz6Ul6dXE	eitaro55	1068	Entertainment	204	35332	4.33	18	4
8ajav73D67k	67167149	1108	Entertainment	133	6704	4.15	13	3
A2GStQASR98	eitaro55	1129	Entertainment	165	12724	4.38	8	3
CkcGyasI0lo	eitaro55	1084	Entertainment	239	44413	4.6	15	11
2jHkhoGGHss	eitaro55	1068	Entertainment	252	25872	4.73	15	9
JLOUKixwKhs	eitaro55	1106	Entertainment	138	10474	4.17	6	3
sU5OoomvN-8	bigooooooohh	1106	People & Blogs	147	330	0	0	0
